id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];Run_code
695;11-1-2001;302602;1;25;1;1
696;11-1-2001;302604;1;99;1;1
697;11-1-2001;302605;1;55;1;1
698;11-1-2001;302606;1;78;1;1
699;11-1-2001;302608;1;2;1;1
700;11-1-2001;302609;1;31;1;1
701;11-1-2001;302610;1;56;1;1
702;11-1-2001;302611;1;65;1;1
703;11-1-2001;302612;1;98;1;1
704;11-1-2001;302614;1;57;1;1
705;11-1-2001;302616;1;90;1;1
706;11-1-2001;302618;1;2;1;1
707;11-1-2001;302624;1;20;1;1
708;11-1-2001;302626;1;68;1;1
709;11-1-2001;302628;1;58;1;1
710;11-1-2001;302629;1;50;1;1
711;11-1-2001;302630;1;70;1;1
712;11-1-2001;302632;1;7;1;1
713;11-1-2001;302633;1;26;1;1
714;11-1-2001;302634;1;36;1;1
715;11-1-2001;302636;1;99;1;1
716;11-1-2001;302637;1;41;1;1
717;11-1-2001;302638;1;20;1;1
718;11-1-2001;302640;1;79;1;1
719;11-1-2001;302642;1;7;1;1
720;11-1-2001;302648;1;91;1;1
721;11-1-2001;302650;1;48;1;1
722;11-1-2001;302654;1;19;1;1
723;11-1-2001;302662;1;32;1;1
724;11-1-2001;302663;1;90;1;1
725;11-1-2001;302664;1;84;1;1
726;11-1-2001;302665;1;31;1;1
727;11-1-2001;302666;1;41;1;1
728;11-1-2001;302667;1;54;1;1
729;11-1-2001;302668;1;71;1;1
730;11-1-2001;302672;1;20;1;1
731;11-1-2001;302674;1;1;1;1
732;11-1-2001;302675;1;51;1;1
733;11-1-2001;302676;1;27;1;1
734;11-1-2001;302680;1;29;1;1
735;11-1-2001;302688;1;76;1;1
736;11-1-2001;302690;1;76;1;1
737;11-1-2001;302692;1;14;1;1
738;11-1-2001;302693;1;14;1;1
739;11-1-2001;302695;1;87;1;1
740;11-1-2001;302696;1;42;1;1
741;11-1-2001;302903;1;23;1;1
742;11-1-2001;302910;1;44;1;1
743;11-1-2001;302918;1;64;1;1
744;11-1-2001;302921;1;82;1;1
745;11-1-2001;302947;1;41;1;1
746;11-1-2001;302956;1;16;1;1
747;11-1-2001;302962;1;51;1;1
748;11-1-2001;302984;1;86;1;1
749;11-1-2001;302990;1;3;1;1
750;11-1-2001;303330;1;93;1;1
751;11-1-2001;303332;1;74;1;1
752;11-1-2001;303334;1;59;1;1
753;11-1-2001;303336;1;20;1;1
754;11-1-2001;303386;1;61;1;1
755;11-1-2001;303532;1;99;1;1
756;11-1-2001;303543;1;38;1;1
757;11-1-2001;303551;1;95;1;1
758;11-1-2001;303558;1;38;1;1
759;11-1-2001;303591;1;9;1;1
760;11-1-2001;303907;1;45;1;1
761;11-1-2001;303915;1;60;1;1
762;11-1-2001;303929;1;79;1;1
763;11-1-2001;303936;1;100;1;1
764;11-1-2001;303958;1;100;1;1
765;11-1-2001;303961;1;96;1;1
766;11-1-2001;303985;1;63;1;1
767;11-1-2001;304802;1;91;1;1
768;11-1-2001;304806;1;66;1;1
769;11-1-2001;304811;1;33;1;1
770;11-1-2001;304827;1;52;1;1
771;11-1-2001;304833;1;55;1;1
772;11-1-2001;304842;1;6;1;1
773;11-1-2001;304845;1;88;1;1
774;11-1-2001;304849;1;55;1;1
775;11-1-2001;304854;1;57;1;1
776;11-1-2001;304859;1;19;1;1
777;11-1-2001;304876;1;23;1;1
778;11-1-2001;304879;1;74;1;1
779;11-1-2001;304892;1;80;1;1
780;11-1-2001;305440;1;66;1;1
781;11-1-2001;305454;1;67;1;1
782;11-1-2001;305480;1;47;1;1
783;11-1-2001;305487;1;65;1;1
784;11-1-2001;305610;1;44;1;1
785;11-1-2001;305622;1;75;1;1
786;11-1-2001;305628;1;58;1;1
787;11-1-2001;305646;1;47;1;1
788;11-1-2001;305670;1;71;1;1
789;11-1-2001;305678;1;24;1;1
790;11-1-2001;305682;1;37;1;1
791;11-1-2001;305924;1;3;1;1
792;11-1-2001;305944;1;31;1;1
793;11-1-2001;305956;1;83;1;1
794;11-1-2001;305974;1;54;1;1
795;11-1-2001;305984;1;57;1;1
796;11-1-2001;305994;1;76;1;1
797;11-1-2001;306113;1;25;1;1
798;11-1-2001;306116;1;100;1;1
799;11-1-2001;306120;1;16;1;1
800;11-1-2001;306122;1;26;1;1
801;11-1-2001;306123;1;30;1;1
802;11-1-2001;306124;1;65;1;1
803;11-1-2001;306131;1;79;1;1
804;11-1-2001;306152;1;73;1;1
805;11-1-2001;306165;1;81;1;1
806;11-1-2001;306172;1;88;1;1
807;11-1-2001;306181;1;73;1;1
808;11-1-2001;306194;1;44;1;1
809;11-1-2001;306702;1;86;1;1
810;11-1-2001;306704;1;22;1;1
811;11-1-2001;306706;1;89;1;1
812;11-1-2001;306758;1;87;1;1
813;11-1-2001;306768;1;51;1;1
814;11-1-2001;306807;1;26;1;1
815;11-1-2001;306852;1;61;1;1
816;11-1-2001;306860;1;37;1;1
817;11-1-2001;306863;1;19;1;1
818;11-1-2001;306864;1;40;1;1
819;11-1-2001;306876;1;80;1;1
820;11-1-2001;307204;1;1;1;1
821;11-1-2001;307209;1;91;1;1
822;11-1-2001;307218;1;34;1;1
823;11-1-2001;307238;1;87;1;1
824;11-1-2001;307240;1;53;1;1
825;11-1-2001;307247;1;12;1;1
826;11-1-2001;307256;1;6;1;1
827;11-1-2001;307263;1;99;1;1
828;11-1-2001;307274;1;5;1;1
829;11-1-2001;307283;1;57;1;1
830;11-1-2001;308207;1;66;1;1
831;11-1-2001;308229;1;22;1;1
832;11-1-2001;308247;1;3;1;1
833;11-1-2001;308273;1;5;1;1
834;11-1-2001;308276;1;43;1;1
835;11-1-2001;308614;1;25;1;1
836;11-1-2001;308625;1;11;1;1
837;11-1-2001;308636;1;31;1;1
838;11-1-2001;308665;1;52;1;1
839;11-1-2001;308669;1;60;1;1
840;11-1-2001;308694;1;88;1;1
841;11-1-2001;308937;1;74;1;1
842;11-1-2001;308967;1;40;1;1
843;11-1-2001;308970;1;75;1;1
844;11-1-2001;308988;1;83;1;1
845;11-1-2001;308990;1;73;1;1
846;11-1-2001;309309;1;1;1;1
847;11-1-2001;309319;1;36;1;1
848;11-1-2001;309323;1;37;1;1
849;11-1-2001;309325;1;2;1;1
850;11-1-2001;309328;1;8;1;1
851;11-1-2001;309338;1;57;1;1
852;11-1-2001;309347;1;79;1;1
853;11-1-2001;309357;1;81;1;1
854;11-1-2001;309366;1;34;1;1
855;11-1-2001;309376;1;11;1;1
856;11-1-2001;309385;1;42;1;1
857;11-1-2001;309395;1;55;1;1
858;11-1-2001;400108;1;78;1;1
859;11-1-2001;400114;1;45;1;1
860;11-1-2001;400134;1;73;1;1
861;11-1-2001;400138;1;100;1;1
862;11-1-2001;400156;1;29;1;1
863;11-1-2001;400158;1;88;1;1
864;11-1-2001;400160;1;14;1;1
865;11-1-2001;400173;1;48;1;1
866;11-1-2001;400177;1;36;1;1
867;11-1-2001;401807;1;21;1;1
868;11-1-2001;401823;1;62;1;1
869;11-1-2001;401831;1;75;1;1
870;11-1-2001;401855;1;18;1;1
871;11-1-2001;404104;1;14;1;1
872;11-1-2001;404109;1;34;1;1
873;11-1-2001;404111;1;42;1;1
874;11-1-2001;404123;1;35;1;1
875;11-1-2001;404138;1;88;1;1
876;11-1-2001;404147;1;78;1;1
877;11-1-2001;404161;1;25;1;1
878;11-1-2001;404190;1;17;1;1
879;11-1-2001;404414;1;85;1;1
880;11-1-2001;404419;1;24;1;1
881;11-1-2001;404433;1;21;1;1
882;11-1-2001;404442;1;32;1;1
883;11-1-2001;404471;1;45;1;1
884;11-1-2001;404480;1;74;1;1
885;11-1-2001;404712;1;51;1;1
886;11-1-2001;404717;1;64;1;1
887;11-1-2001;404721;1;34;1;1
888;11-1-2001;404730;1;13;1;1
889;11-1-2001;404740;1;36;1;1
890;11-1-2001;404745;1;91;1;1
891;11-1-2001;404748;1;61;1;1
892;11-1-2001;404751;1;74;1;1
893;11-1-2001;404753;1;10;1;1
894;11-1-2001;404764;1;70;1;1
895;11-1-2001;404769;1;39;1;1
896;11-1-2001;404775;1;85;1;1
897;11-1-2001;404785;1;63;1;1
898;11-1-2001;404794;1;63;1;1
899;11-1-2001;405015;1;75;1;1
900;11-1-2001;405039;1;18;1;1
901;11-1-2001;405063;1;96;1;1
902;11-1-2001;405071;1;3;1;1
903;11-1-2001;405079;1;79;1;1
904;11-1-2001;405094;1;58;1;1
905;11-1-2001;405557;1;60;1;1
906;11-1-2001;405566;1;3;1;1
907;11-1-2001;405585;1;7;1;1
908;11-1-2001;405595;1;100;1;1
909;11-1-2001;405747;1;29;1;1
910;11-1-2001;405760;1;1;1;1
911;11-1-2001;405787;1;75;1;1
912;11-1-2001;406528;1;36;1;1
913;11-1-2001;406552;1;22;1;1
914;11-1-2001;406576;1;61;1;1
915;11-1-2001;408704;1;91;1;1
916;11-1-2001;408725;1;26;1;1
917;11-1-2001;408743;1;32;1;1
918;11-1-2001;408747;1;29;1;1
919;11-1-2001;408782;1;73;1;1
920;11-1-2001;408786;1;95;1;1
921;11-1-2001;408790;1;31;1;1
922;11-1-2001;501006;1;57;1;1
923;11-1-2001;501020;1;91;1;1
924;11-1-2001;501027;1;61;1;1
925;11-1-2001;501033;1;97;1;1
926;11-1-2001;501040;1;18;1;1
927;11-1-2001;501054;1;85;1;1
928;11-1-2001;501067;1;72;1;1
929;11-1-2001;501081;1;18;1;1
930;11-1-2001;501085;1;8;1;1
931;11-1-2001;501088;1;60;1;1
932;11-1-2001;501094;1;68;1;1
933;11-1-2001;501095;1;16;1;1
934;11-1-2001;503813;1;57;1;1
935;11-1-2001;503847;1;4;1;1
936;11-1-2001;503858;1;74;1;1
937;11-1-2001;503861;1;28;1;1
938;11-1-2001;503874;1;81;1;1
939;11-1-2001;506403;1;29;1;1
940;11-1-2001;506406;1;51;1;1
941;11-1-2001;506428;1;83;1;1
942;11-1-2001;506447;1;35;1;1
943;11-1-2001;506450;1;28;1;1
944;11-1-2001;506460;1;37;1;1
945;11-1-2001;506469;1;46;1;1
946;11-1-2001;506475;1;48;1;1
947;11-1-2001;506479;1;11;1;1
948;11-1-2001;506485;1;7;1;1
949;11-1-2001;506486;1;90;1;1
950;11-1-2001;506909;1;78;1;1
951;11-1-2001;506915;1;21;1;1
952;11-1-2001;506941;1;54;1;1
953;11-1-2001;506944;1;9;1;1
954;11-1-2001;506963;1;68;1;1
955;11-1-2001;506991;1;55;1;1
956;11-1-2001;507018;1;32;1;1
957;11-1-2001;507037;1;18;1;1
958;11-1-2001;507056;1;89;1;1
959;11-1-2001;507066;1;28;1;1
960;11-1-2001;507088;1;20;1;1
961;11-1-2001;507605;1;60;1;1
962;11-1-2001;507616;1;13;1;1
963;11-1-2001;507619;1;31;1;1
964;11-1-2001;507622;1;56;1;1
965;11-1-2001;507633;1;74;1;1
966;11-1-2001;507639;1;11;1;1
967;11-1-2001;507655;1;67;1;1
968;11-1-2001;507672;1;26;1;1
969;11-1-2001;507683;1;6;1;1
970;11-1-2001;508110;1;35;1;1
971;11-1-2001;508112;1;48;1;1
972;11-1-2001;508122;1;1;1;1
973;11-1-2001;508125;1;83;1;1
974;11-1-2001;508131;1;35;1;1
975;11-1-2001;508134;1;52;1;1
976;11-1-2001;508140;1;79;1;1
977;11-1-2001;508153;1;65;1;1
978;11-1-2001;508172;1;48;1;1
979;11-1-2001;508182;1;88;1;1
980;11-1-2001;508185;1;78;1;1
981;11-1-2001;508190;1;52;1;1
982;11-1-2001;508194;1;74;1;1
983;11-1-2001;508811;1;39;1;1
984;11-1-2001;508827;1;31;1;1
985;11-1-2001;508844;1;41;1;1
986;11-1-2001;508850;1;31;1;1
987;11-1-2001;508861;1;63;1;1
988;11-1-2001;508867;1;84;1;1
989;11-1-2001;508878;1;79;1;1
990;11-1-2001;508889;1;50;1;1
991;11-1-2001;508894;1;84;1;1
992;11-1-2001;552710;1;89;1;1
993;11-1-2001;552712;1;1;1;1
994;11-1-2001;552717;1;93;1;1
995;11-1-2001;552721;1;68;1;1
996;11-1-2001;552730;1;47;1;1
997;11-1-2001;552738;1;63;1;1
998;11-1-2001;552743;1;71;1;1
999;11-1-2001;552747;1;49;1;1
1000;11-1-2001;552756;1;31;1;1
1001;11-1-2001;552760;1;17;1;1
1002;11-1-2001;552764;1;100;1;1
1003;11-1-2001;552769;1;81;1;1
1004;11-1-2001;552777;1;56;1;1
1005;11-1-2001;553221;1;78;1;1
1006;11-1-2001;553224;1;19;1;1
1007;11-1-2001;553230;1;79;1;1
1008;11-1-2001;553267;1;27;1;1
1009;11-1-2001;553282;1;2;1;1
1010;11-1-2001;553288;1;60;1;1
1011;11-1-2001;553291;1;45;1;1
1012;11-1-2001;554906;1;17;1;1
1013;11-1-2001;554908;1;84;1;1
1014;11-1-2001;554909;1;5;1;1
1015;11-1-2001;554918;1;3;1;1
1016;11-1-2001;554952;1;63;1;1
1017;11-1-2001;554961;1;22;1;1
1018;11-1-2001;554977;1;76;1;1
1019;11-1-2001;554979;1;67;1;1
1020;11-1-2001;554994;1;1;1;1
1021;11-1-2001;555202;1;17;1;1
1022;11-1-2001;555233;1;72;1;1
1023;11-1-2001;555239;1;59;1;1
1024;11-1-2001;555255;1;41;1;1
1025;11-1-2001;555270;1;17;1;1
1026;11-1-2001;557312;1;21;1;1
1027;11-1-2001;557315;1;13;1;1
1028;11-1-2001;557336;1;75;1;1
1029;11-1-2001;557345;1;2;1;1
1030;11-1-2001;557364;1;17;1;1
1031;11-1-2001;557385;1;12;1;1
1032;11-1-2001;557704;1;62;1;1
1033;11-1-2001;557725;1;69;1;1
1034;11-1-2001;557734;1;2;1;1
1035;11-1-2001;557773;1;35;1;1
1036;11-1-2001;557790;1;34;1;1
1037;11-1-2001;558503;1;33;1;1
1038;11-1-2001;558527;1;22;1;1
1039;11-1-2001;558542;1;64;1;1
1040;11-1-2001;558549;1;81;1;1
1041;11-1-2001;558558;1;3;1;1
1042;11-1-2001;558573;1;55;1;1
1043;11-1-2001;558576;1;38;1;1
1044;11-1-2001;558592;1;80;1;1
1045;11-1-2001;559408;1;84;1;1
1046;11-1-2001;559451;1;63;1;1
1047;11-1-2001;559482;1;41;1;1
1048;11-1-2001;559486;1;46;1;1
1049;11-1-2001;559494;1;29;1;1
1050;11-1-2001;603602;1;64;1;1
1051;11-1-2001;603605;1;89;1;1
1052;11-1-2001;603611;1;95;1;1
1053;11-1-2001;603626;1;2;1;1
1054;11-1-2001;603644;1;16;1;1
1055;11-1-2001;603668;1;1;1;1
1056;11-1-2001;603671;1;1;1;1
1057;11-1-2001;603677;1;5;1;1
1058;11-1-2001;605814;1;83;1;1
1059;11-1-2001;605835;1;9;1;1
1060;11-1-2001;605856;1;1;1;1
1061;11-1-2001;605865;1;99;1;1
1062;11-1-2001;605874;1;14;1;1
1063;11-1-2001;605880;1;76;1;1
1064;11-1-2001;605883;1;84;1;1
1065;11-1-2001;609018;1;26;1;1
1066;11-1-2001;609023;1;3;1;1
1067;11-1-2001;609027;1;30;1;1
1068;11-1-2001;609029;1;25;1;1
1069;11-1-2001;609032;1;72;1;1
1070;11-1-2001;609033;1;8;1;1
1071;11-1-2001;609047;1;83;1;1
1072;11-1-2001;609050;1;31;1;1
1073;11-1-2001;609086;1;58;1;1
1074;11-1-2001;609089;1;62;1;1
1075;11-1-2001;609092;1;80;1;1
1076;11-1-2001;609108;1;17;1;1
1077;11-1-2001;609117;1;97;1;1
1078;11-1-2001;609120;1;64;1;1
1079;11-1-2001;609127;1;76;1;1
1080;11-1-2001;609131;1;12;1;1
1081;11-1-2001;609135;1;18;1;1
1082;11-1-2001;609138;1;8;1;1
1083;11-1-2001;609141;1;30;1;1
1084;11-1-2001;609153;1;57;1;1
1085;11-1-2001;609159;1;13;1;1
1086;11-1-2001;609162;1;12;1;1
1087;21-1-2001;100409;1;67;1;1
1088;21-1-2001;100419;1;93;1;1
1089;21-1-2001;100428;1;10;1;1
1090;21-1-2001;100447;1;72;1;1
1091;21-1-2001;100485;1;2;1;1
1092;21-1-2001;100602;1;44;1;1
1093;21-1-2001;100603;1;44;1;1
1094;21-1-2001;100607;1;29;1;1
1095;21-1-2001;100610;1;66;1;1
1096;21-1-2001;100632;1;69;1;1
1097;21-1-2001;100636;1;36;1;1
1098;21-1-2001;100651;1;97;1;1
1099;21-1-2001;100662;1;13;1;1
1100;21-1-2001;100669;1;46;1;1
1101;21-1-2001;100694;1;49;1;1
1102;21-1-2001;100918;1;7;1;1
1103;21-1-2001;100921;1;96;1;1
1104;21-1-2001;100925;1;30;1;1
1105;21-1-2001;100929;1;74;1;1
1106;21-1-2001;100954;1;80;1;1
1107;21-1-2001;100965;1;95;1;1
1108;21-1-2001;100991;1;32;1;1
1109;21-1-2001;104240;1;79;1;1
1110;21-1-2001;104243;1;73;1;1
1111;21-1-2001;104273;1;4;1;1
1112;21-1-2001;104284;1;35;1;1
1113;21-1-2001;107838;1;42;1;1
1114;21-1-2001;107852;1;95;1;1
1115;21-1-2001;107855;1;55;1;1
1116;21-1-2001;107857;1;35;1;1
1117;21-1-2001;107866;1;76;1;1
1118;21-1-2001;107876;1;25;1;1
1119;21-1-2001;107895;1;59;1;1
1120;21-1-2001;107914;1;62;1;1
1121;21-1-2001;107947;1;44;1;1
1122;21-1-2001;107958;1;73;1;1
1123;21-1-2001;107976;1;100;1;1
1124;21-1-2001;107980;1;11;1;1
1125;21-1-2001;107987;1;29;1;1
1126;21-1-2001;107990;1;9;1;1
1127;21-1-2001;200304;1;44;1;1
1128;21-1-2001;200314;1;39;1;1
1129;21-1-2001;200351;1;96;1;1
1130;21-1-2001;200373;1;21;1;1
1131;21-1-2001;200389;1;30;1;1
1132;21-1-2001;200391;1;26;1;1
1133;21-1-2001;200395;1;23;1;1
1134;21-1-2001;201202;1;32;1;1
1135;21-1-2001;201204;1;94;1;1
1136;21-1-2001;201207;1;33;1;1
1137;21-1-2001;201213;1;78;1;1
1138;21-1-2001;201233;1;82;1;1
1139;21-1-2001;201263;1;97;1;1
1140;21-1-2001;201285;1;44;1;1
1141;21-1-2001;201290;1;42;1;1
1142;21-1-2001;201294;1;6;1;1
1143;21-1-2001;201322;1;43;1;1
1144;21-1-2001;201345;1;88;1;1
1145;21-1-2001;201347;1;87;1;1
1146;21-1-2001;201349;1;78;1;1
1147;21-1-2001;201358;1;80;1;1
1148;21-1-2001;201376;1;64;1;1
1149;21-1-2001;201379;1;45;1;1
1150;21-1-2001;201395;1;86;1;1
1151;21-1-2001;201504;1;91;1;1
1152;21-1-2001;201506;1;31;1;1
1153;21-1-2001;201508;1;49;1;1
1154;21-1-2001;201510;1;25;1;1
1155;21-1-2001;201512;1;96;1;1
1156;21-1-2001;201518;1;37;1;1
1157;21-1-2001;201519;1;35;1;1
1158;21-1-2001;201520;1;28;1;1
1159;21-1-2001;201528;1;10;1;1
1160;21-1-2001;201533;1;83;1;1
1161;21-1-2001;201535;1;23;1;1
1162;21-1-2001;201537;1;53;1;1
1163;21-1-2001;201541;1;60;1;1
1164;21-1-2001;201543;1;84;1;1
1165;21-1-2001;201547;1;35;1;1
1166;21-1-2001;201553;1;29;1;1
1167;21-1-2001;201555;1;95;1;1
1168;21-1-2001;201557;1;99;1;1
1169;21-1-2001;201561;1;6;1;1
1170;21-1-2001;201565;1;80;1;1
1171;21-1-2001;201570;1;88;1;1
1172;21-1-2001;201574;1;25;1;1
1173;21-1-2001;201578;1;26;1;1
1174;21-1-2001;201582;1;75;1;1
1175;21-1-2001;201586;1;69;1;1
1176;21-1-2001;201909;1;1;1;1
1177;21-1-2001;201915;1;2;1;1
1178;21-1-2001;201918;1;99;1;1
1179;21-1-2001;201927;1;34;1;1
1180;21-1-2001;201931;1;93;1;1
1181;21-1-2001;201933;1;37;1;1
1182;21-1-2001;201936;1;52;1;1
1183;21-1-2001;201940;1;100;1;1
1184;21-1-2001;201954;1;60;1;1
1185;21-1-2001;201967;1;99;1;1
1186;21-1-2001;201972;1;12;1;1
1187;21-1-2001;201974;1;68;1;1
1188;21-1-2001;201975;1;29;1;1
1189;21-1-2001;201981;1;92;1;1
1190;21-1-2001;201987;1;48;1;1
1191;21-1-2001;201994;1;27;1;1
1192;21-1-2001;202216;1;52;1;1
1193;21-1-2001;202224;1;64;1;1
1194;21-1-2001;202245;1;59;1;1
1195;21-1-2001;202249;1;50;1;1
1196;21-1-2001;202256;1;20;1;1
1197;21-1-2001;202266;1;13;1;1
1198;21-1-2001;202290;1;52;1;1
1199;21-1-2001;202294;1;75;1;1
1200;21-1-2001;203014;1;87;1;1
1201;21-1-2001;203025;1;95;1;1
1202;21-1-2001;203029;1;41;1;1
1203;21-1-2001;203041;1;7;1;1
1204;21-1-2001;203051;1;91;1;1
1205;21-1-2001;203094;1;89;1;1
1206;21-1-2001;204643;1;90;1;1
1207;21-1-2001;204649;1;91;1;1
1208;21-1-2001;204661;1;4;1;1
1209;21-1-2001;204665;1;65;1;1
1210;21-1-2001;204667;1;7;1;1
1211;21-1-2001;204670;1;11;1;1
1212;21-1-2001;204677;1;71;1;1
1213;21-1-2001;204680;1;26;1;1
1214;21-1-2001;205133;1;27;1;1
1215;21-1-2001;205143;1;90;1;1
1216;21-1-2001;205158;1;17;1;1
1217;21-1-2001;205165;1;85;1;1
1218;21-1-2001;205173;1;13;1;1
1219;21-1-2001;207507;1;42;1;1
1220;21-1-2001;207510;1;59;1;1
1221;21-1-2001;207521;1;39;1;1
1222;21-1-2001;207536;1;5;1;1
1223;21-1-2001;207547;1;99;1;1
1224;21-1-2001;207580;1;27;1;1
1225;21-1-2001;207583;1;75;1;1
1226;21-1-2001;207585;1;93;1;1
1227;21-1-2001;207587;1;6;1;1
1228;21-1-2001;208407;1;65;1;1
1229;21-1-2001;208421;1;83;1;1
1230;21-1-2001;208425;1;91;1;1
1231;21-1-2001;208429;1;76;1;1
1232;21-1-2001;208436;1;100;1;1
1233;21-1-2001;208447;1;56;1;1
1234;21-1-2001;208458;1;7;1;1
1235;21-1-2001;208475;1;75;1;1
1236;21-1-2001;208478;1;68;1;1
1237;21-1-2001;208487;1;87;1;1
1238;21-1-2001;302602;1;69;1;1
1239;21-1-2001;302604;1;56;1;1
1240;21-1-2001;302605;1;64;1;1
1241;21-1-2001;302606;1;7;1;1
1242;21-1-2001;302608;1;51;1;1
1243;21-1-2001;302609;1;55;1;1
1244;21-1-2001;302610;1;19;1;1
1245;21-1-2001;302611;1;45;1;1
1246;21-1-2001;302612;1;89;1;1
1247;21-1-2001;302614;1;77;1;1
1248;21-1-2001;302616;1;66;1;1
1249;21-1-2001;302618;1;86;1;1
1250;21-1-2001;302624;1;21;1;1
1251;21-1-2001;302626;1;48;1;1
1252;21-1-2001;302628;1;5;1;1
1253;21-1-2001;302629;1;71;1;1
1254;21-1-2001;302630;1;30;1;1
1255;21-1-2001;302632;1;27;1;1
1256;21-1-2001;302633;1;42;1;1
1257;21-1-2001;302634;1;11;1;1
1258;21-1-2001;302636;1;29;1;1
1259;21-1-2001;302637;1;9;1;1
1260;21-1-2001;302638;1;32;1;1
1261;21-1-2001;302640;1;59;1;1
1262;21-1-2001;302642;1;49;1;1
1263;21-1-2001;302648;1;20;1;1
1264;21-1-2001;302650;1;22;1;1
1265;21-1-2001;302654;1;77;1;1
1266;21-1-2001;302662;1;32;1;1
1267;21-1-2001;302663;1;44;1;1
1268;21-1-2001;302664;1;12;1;1
1269;21-1-2001;302665;1;94;1;1
1270;21-1-2001;302666;1;15;1;1
1271;21-1-2001;302667;1;47;1;1
1272;21-1-2001;302668;1;86;1;1
1273;21-1-2001;302672;1;15;1;1
1274;21-1-2001;302674;1;57;1;1
1275;21-1-2001;302675;1;34;1;1
1276;21-1-2001;302676;1;35;1;1
1277;21-1-2001;302680;1;65;1;1
1278;21-1-2001;302688;1;72;1;1
1279;21-1-2001;302690;1;77;1;1
1280;21-1-2001;302692;1;80;1;1
1281;21-1-2001;302693;1;87;1;1
1282;21-1-2001;302695;1;96;1;1
1283;21-1-2001;302696;1;48;1;1
1284;21-1-2001;302903;1;23;1;1
1285;21-1-2001;302910;1;8;1;1
1286;21-1-2001;302918;1;35;1;1
1287;21-1-2001;302921;1;55;1;1
1288;21-1-2001;302947;1;58;1;1
1289;21-1-2001;302956;1;39;1;1
1290;21-1-2001;302962;1;94;1;1
1291;21-1-2001;302984;1;26;1;1
1292;21-1-2001;302990;1;54;1;1
1293;21-1-2001;303330;1;20;1;1
1294;21-1-2001;303332;1;86;1;1
1295;21-1-2001;303334;1;58;1;1
1296;21-1-2001;303336;1;17;1;1
1297;21-1-2001;303386;1;90;1;1
1298;21-1-2001;303532;1;29;1;1
1299;21-1-2001;303543;1;94;1;1
1300;21-1-2001;303551;1;75;1;1
1301;21-1-2001;303558;1;29;1;1
1302;21-1-2001;303591;1;99;1;1
1303;21-1-2001;303907;1;21;1;1
1304;21-1-2001;303915;1;85;1;1
1305;21-1-2001;303929;1;40;1;1
1306;21-1-2001;303936;1;98;1;1
1307;21-1-2001;303958;1;67;1;1
1308;21-1-2001;303961;1;47;1;1
1309;21-1-2001;303985;1;56;1;1
1310;21-1-2001;304802;1;32;1;1
1311;21-1-2001;304806;1;97;1;1
1312;21-1-2001;304811;1;50;1;1
1313;21-1-2001;304827;1;63;1;1
1314;21-1-2001;304833;1;79;1;1
1315;21-1-2001;304842;1;73;1;1
1316;21-1-2001;304845;1;14;1;1
1317;21-1-2001;304849;1;63;1;1
1318;21-1-2001;304854;1;13;1;1
1319;21-1-2001;304859;1;11;1;1
1320;21-1-2001;304876;1;24;1;1
1321;21-1-2001;304879;1;2;1;1
1322;21-1-2001;304892;1;72;1;1
1323;21-1-2001;305440;1;90;1;1
1324;21-1-2001;305454;1;31;1;1
1325;21-1-2001;305480;1;18;1;1
1326;21-1-2001;305487;1;79;1;1
1327;21-1-2001;305610;1;86;1;1
1328;21-1-2001;305622;1;91;1;1
1329;21-1-2001;305628;1;27;1;1
1330;21-1-2001;305646;1;6;1;1
1331;21-1-2001;305670;1;43;1;1
1332;21-1-2001;305678;1;65;1;1
1333;21-1-2001;305682;1;49;1;1
1334;21-1-2001;305924;1;58;1;1
1335;21-1-2001;305944;1;11;1;1
1336;21-1-2001;305956;1;79;1;1
1337;21-1-2001;305974;1;60;1;1
1338;21-1-2001;305984;1;11;1;1
1339;21-1-2001;305994;1;7;1;1
1340;21-1-2001;306113;1;96;1;1
1341;21-1-2001;306116;1;35;1;1
1342;21-1-2001;306120;1;90;1;1
1343;21-1-2001;306122;1;5;1;1
1344;21-1-2001;306123;1;26;1;1
1345;21-1-2001;306124;1;39;1;1
1346;21-1-2001;306131;1;41;1;1
1347;21-1-2001;306152;1;48;1;1
1348;21-1-2001;306165;1;64;1;1
1349;21-1-2001;306172;1;60;1;1
1350;21-1-2001;306181;1;19;1;1
1351;21-1-2001;306194;1;47;1;1
1352;21-1-2001;306702;1;9;1;1
1353;21-1-2001;306704;1;91;1;1
1354;21-1-2001;306706;1;29;1;1
1355;21-1-2001;306758;1;94;1;1
1356;21-1-2001;306768;1;37;1;1
1357;21-1-2001;306807;1;85;1;1
1358;21-1-2001;306852;1;34;1;1
1359;21-1-2001;306860;1;67;1;1
1360;21-1-2001;306863;1;67;1;1
1361;21-1-2001;306864;1;73;1;1
1362;21-1-2001;306876;1;62;1;1
1363;21-1-2001;307204;1;81;1;1
1364;21-1-2001;307209;1;33;1;1
1365;21-1-2001;307218;1;69;1;1
1366;21-1-2001;307238;1;41;1;1
1367;21-1-2001;307240;1;64;1;1
1368;21-1-2001;307247;1;25;1;1
1369;21-1-2001;307256;1;48;1;1
1370;21-1-2001;307263;1;72;1;1
1371;21-1-2001;307274;1;11;1;1
1372;21-1-2001;307283;1;89;1;1
