id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];18
696;2001-01-11;302604;1;99;1;15
697;2001-01-11;302605;1;55;1;45
698;2001-01-11;302606;1;78;1;50
699;2001-01-11;302608;1;2;1;45
700;2001-01-11;302609;1;31;1;66
701;2001-01-11;302610;1;56;1;24
702;2001-01-11;302611;1;65;1;48
703;2001-01-11;302612;1;98;1;76
704;2001-01-11;302614;1;57;1;98
705;2001-01-11;302616;1;90;1;87
706;2001-01-11;302618;1;2;1;45
707;2001-01-11;302624;1;20;1;24
708;2001-01-11;302626;1;68;1;94
709;2001-01-11;302628;1;58;1;8
710;2001-01-11;302629;1;50;1;92
711;2001-01-11;302630;1;70;1;25
712;2001-01-11;302632;1;7;1;68
713;2001-01-11;302633;1;26;1;20
714;2001-01-11;302634;1;36;1;66
715;2001-01-11;302636;1;99;1;39
716;2001-01-11;302637;1;41;1;66
717;2001-01-11;302638;1;20;1;100
718;2001-01-11;302640;1;79;1;21
719;2001-01-11;302642;1;7;1;10
720;2001-01-11;302648;1;91;1;38
721;2001-01-11;302650;1;48;1;91
722;2001-01-11;302654;1;19;1;55
723;2001-01-11;302662;1;32;1;24
724;2001-01-11;302663;1;90;1;14
725;2001-01-11;302664;1;84;1;25
726;2001-01-11;302665;1;31;1;26
727;2001-01-11;302666;1;41;1;34
728;2001-01-11;302667;1;54;1;4
729;2001-01-11;302668;1;71;1;19
730;2001-01-11;302672;1;20;1;9
731;2001-01-11;302674;1;1;1;43
732;2001-01-11;302675;1;51;1;87
733;2001-01-11;302676;1;27;1;59
734;2001-01-11;302680;1;29;1;97
735;2001-01-11;302688;1;76;1;69
736;2001-01-11;302690;1;76;1;90
737;2001-01-11;302692;1;14;1;55
738;2001-01-11;302693;1;14;1;15
739;2001-01-11;302695;1;87;1;20
740;2001-01-11;302696;1;42;1;18
741;2001-01-11;302903;1;23;1;85
742;2001-01-11;302910;1;44;1;51
743;2001-01-11;302918;1;64;1;43
744;2001-01-11;302921;1;82;1;16
745;2001-01-11;302947;1;41;1;82
746;2001-01-11;302956;1;16;1;31
747;2001-01-11;302962;1;51;1;88
748;2001-01-11;302984;1;86;1;90
749;2001-01-11;302990;1;3;1;34
750;2001-01-11;303330;1;93;1;33
751;2001-01-11;303332;1;74;1;38
752;2001-01-11;303334;1;59;1;2
753;2001-01-11;303336;1;20;1;63
754;2001-01-11;303386;1;61;1;89
755;2001-01-11;303532;1;99;1;66
756;2001-01-11;303543;1;38;1;89
757;2001-01-11;303551;1;95;1;72
758;2001-01-11;303558;1;38;1;35
759;2001-01-11;303591;1;9;1;66
760;2001-01-11;303907;1;45;1;82
761;2001-01-11;303915;1;60;1;57
762;2001-01-11;303929;1;79;1;71
763;2001-01-11;303936;1;100;1;74
764;2001-01-11;303958;1;100;1;6
765;2001-01-11;303961;1;96;1;17
766;2001-01-11;303985;1;63;1;44
767;2001-01-11;304802;1;91;1;73
768;2001-01-11;304806;1;66;1;84
769;2001-01-11;304811;1;33;1;64
770;2001-01-11;304827;1;52;1;77
771;2001-01-11;304833;1;55;1;64
772;2001-01-11;304842;1;6;1;63
773;2001-01-11;304845;1;88;1;83
774;2001-01-11;304849;1;55;1;66
775;2001-01-11;304854;1;57;1;13
776;2001-01-11;304859;1;19;1;92
777;2001-01-11;304876;1;23;1;78
778;2001-01-11;304879;1;74;1;52
779;2001-01-11;304892;1;80;1;36
780;2001-01-11;305440;1;66;1;19
781;2001-01-11;305454;1;67;1;66
782;2001-01-11;305480;1;47;1;59
783;2001-01-11;305487;1;65;1;78
784;2001-01-11;305610;1;44;1;59
785;2001-01-11;305622;1;75;1;22
786;2001-01-11;305628;1;58;1;94
787;2001-01-11;305646;1;47;1;32
788;2001-01-11;305670;1;71;1;57
789;2001-01-11;305678;1;24;1;36
790;2001-01-11;305682;1;37;1;37
791;2001-01-11;305924;1;3;1;47
792;2001-01-11;305944;1;31;1;1
793;2001-01-11;305956;1;83;1;79
794;2001-01-11;305974;1;54;1;31
795;2001-01-11;305984;1;57;1;19
796;2001-01-11;305994;1;76;1;25
797;2001-01-11;306113;1;25;1;39
798;2001-01-11;306116;1;100;1;23
799;2001-01-11;306120;1;16;1;7
800;2001-01-11;306122;1;26;1;36
801;2001-01-11;306123;1;30;1;1
802;2001-01-11;306124;1;65;1;3
803;2001-01-11;306131;1;79;1;76
804;2001-01-11;306152;1;73;1;100
805;2001-01-11;306165;1;81;1;46
806;2001-01-11;306172;1;88;1;68
807;2001-01-11;306181;1;73;1;58
808;2001-01-11;306194;1;44;1;42
809;2001-01-11;306702;1;86;1;85
810;2001-01-11;306704;1;22;1;20
811;2001-01-11;306706;1;89;1;29
812;2001-01-11;306758;1;87;1;42
813;2001-01-11;306768;1;51;1;32
814;2001-01-11;306807;1;26;1;49
815;2001-01-11;306852;1;61;1;21
816;2001-01-11;306860;1;37;1;22
817;2001-01-11;306863;1;19;1;43
818;2001-01-11;306864;1;40;1;63
819;2001-01-11;306876;1;80;1;70
820;2001-01-11;307204;1;1;1;26
821;2001-01-11;307209;1;91;1;12
822;2001-01-11;307218;1;34;1;92
823;2001-01-11;307238;1;87;1;69
824;2001-01-11;307240;1;53;1;25
825;2001-01-11;307247;1;12;1;25
826;2001-01-11;307256;1;6;1;40
827;2001-01-11;307263;1;99;1;33
828;2001-01-11;307274;1;5;1;54
829;2001-01-11;307283;1;57;1;68
830;2001-01-11;308207;1;66;1;81
831;2001-01-11;308229;1;22;1;34
832;2001-01-11;308247;1;3;1;65
833;2001-01-11;308273;1;5;1;16
834;2001-01-11;308276;1;43;1;84
835;2001-01-11;308614;1;25;1;88
836;2001-01-11;308625;1;11;1;80
837;2001-01-11;308636;1;31;1;57
838;2001-01-11;308665;1;52;1;67
839;2001-01-11;308669;1;60;1;54
840;2001-01-11;308694;1;88;1;62
841;2001-01-11;308937;1;74;1;41
842;2001-01-11;308967;1;40;1;28
843;2001-01-11;308970;1;75;1;83
844;2001-01-11;308988;1;83;1;38
845;2001-01-11;308990;1;73;1;98
846;2001-01-11;309309;1;1;1;66
847;2001-01-11;309319;1;36;1;31
848;2001-01-11;309323;1;37;1;99
849;2001-01-11;309325;1;2;1;48
850;2001-01-11;309328;1;8;1;88
851;2001-01-11;309338;1;57;1;90
852;2001-01-11;309347;1;79;1;46
853;2001-01-11;309357;1;81;1;81
854;2001-01-11;309366;1;34;1;18
855;2001-01-11;309376;1;11;1;54
856;2001-01-11;309385;1;42;1;38
857;2001-01-11;309395;1;55;1;53
858;2001-01-11;400108;1;78;1;71
859;2001-01-11;400114;1;45;1;27
860;2001-01-11;400134;1;73;1;24
861;2001-01-11;400138;1;100;1;38
862;2001-01-11;400156;1;29;1;70
863;2001-01-11;400158;1;88;1;23
864;2001-01-11;400160;1;14;1;90
865;2001-01-11;400173;1;48;1;64
866;2001-01-11;400177;1;36;1;90
867;2001-01-11;401807;1;21;1;73
868;2001-01-11;401823;1;62;1;75
869;2001-01-11;401831;1;75;1;31
870;2001-01-11;401855;1;18;1;36
871;2001-01-11;404104;1;14;1;65
872;2001-01-11;404109;1;34;1;36
873;2001-01-11;404111;1;42;1;77
874;2001-01-11;404123;1;35;1;3
875;2001-01-11;404138;1;88;1;32
876;2001-01-11;404147;1;78;1;93
877;2001-01-11;404161;1;25;1;27
878;2001-01-11;404190;1;17;1;100
879;2001-01-11;404414;1;85;1;83
880;2001-01-11;404419;1;24;1;2
881;2001-01-11;404433;1;21;1;39
882;2001-01-11;404442;1;32;1;84
883;2001-01-11;404471;1;45;1;81
884;2001-01-11;404480;1;74;1;44
885;2001-01-11;404712;1;51;1;41
886;2001-01-11;404717;1;64;1;2
887;2001-01-11;404721;1;34;1;10
888;2001-01-11;404730;1;13;1;64
889;2001-01-11;404740;1;36;1;81
890;2001-01-11;404745;1;91;1;95
891;2001-01-11;404748;1;61;1;40
892;2001-01-11;404751;1;74;1;42
893;2001-01-11;404753;1;10;1;53
894;2001-01-11;404764;1;70;1;9
895;2001-01-11;404769;1;39;1;98
896;2001-01-11;404775;1;85;1;3
897;2001-01-11;404785;1;63;1;91
898;2001-01-11;404794;1;63;1;77
899;2001-01-11;405015;1;75;1;34
900;2001-01-11;405039;1;18;1;52
901;2001-01-11;405063;1;96;1;73
902;2001-01-11;405071;1;3;1;8
903;2001-01-11;405079;1;79;1;27
904;2001-01-11;405094;1;58;1;88
905;2001-01-11;405557;1;60;1;76
906;2001-01-11;405566;1;3;1;76
907;2001-01-11;405585;1;7;1;14
908;2001-01-11;405595;1;100;1;65
909;2001-01-11;405747;1;29;1;39
910;2001-01-11;405760;1;1;1;18
911;2001-01-11;405787;1;75;1;80
912;2001-01-11;406528;1;36;1;34
913;2001-01-11;406552;1;22;1;32
914;2001-01-11;406576;1;61;1;2
915;2001-01-11;408704;1;91;1;97
916;2001-01-11;408725;1;26;1;44
917;2001-01-11;408743;1;32;1;94
918;2001-01-11;408747;1;29;1;13
919;2001-01-11;408782;1;73;1;61
920;2001-01-11;408786;1;95;1;97
921;2001-01-11;408790;1;31;1;32
922;2001-01-11;501006;1;57;1;54
923;2001-01-11;501020;1;91;1;75
924;2001-01-11;501027;1;61;1;81
925;2001-01-11;501033;1;97;1;55
926;2001-01-11;501040;1;18;1;44
927;2001-01-11;501054;1;85;1;24
928;2001-01-11;501067;1;72;1;81
929;2001-01-11;501081;1;18;1;90
930;2001-01-11;501085;1;8;1;93
931;2001-01-11;501088;1;60;1;85
932;2001-01-11;501094;1;68;1;32
933;2001-01-11;501095;1;16;1;5
934;2001-01-11;503813;1;57;1;57
935;2001-01-11;503847;1;4;1;71
936;2001-01-11;503858;1;74;1;87
937;2001-01-11;503861;1;28;1;3
938;2001-01-11;503874;1;81;1;82
939;2001-01-11;506403;1;29;1;45
940;2001-01-11;506406;1;51;1;74
941;2001-01-11;506428;1;83;1;30
942;2001-01-11;506447;1;35;1;70
943;2001-01-11;506450;1;28;1;25
944;2001-01-11;506460;1;37;1;19
945;2001-01-11;506469;1;46;1;49
946;2001-01-11;506475;1;48;1;73
947;2001-01-11;506479;1;11;1;51
948;2001-01-11;506485;1;7;1;8
949;2001-01-11;506486;1;90;1;65
950;2001-01-11;506909;1;78;1;31
951;2001-01-11;506915;1;21;1;14
952;2001-01-11;506941;1;54;1;6
953;2001-01-11;506944;1;9;1;44
954;2001-01-11;506963;1;68;1;10
955;2001-01-11;506991;1;55;1;32
956;2001-01-11;507018;1;32;1;77
957;2001-01-11;507037;1;18;1;34
958;2001-01-11;507056;1;89;1;27
959;2001-01-11;507066;1;28;1;21
960;2001-01-11;507088;1;20;1;53
961;2001-01-11;507605;1;60;1;47
962;2001-01-11;507616;1;13;1;56
963;2001-01-11;507619;1;31;1;63
964;2001-01-11;507622;1;56;1;77
965;2001-01-11;507633;1;74;1;92
966;2001-01-11;507639;1;11;1;70
967;2001-01-11;507655;1;67;1;69
968;2001-01-11;507672;1;26;1;23
969;2001-01-11;507683;1;6;1;83
970;2001-01-11;508110;1;35;1;97
971;2001-01-11;508112;1;48;1;100
972;2001-01-11;508122;1;1;1;18
973;2001-01-11;508125;1;83;1;10
974;2001-01-11;508131;1;35;1;21
975;2001-01-11;508134;1;52;1;17
976;2001-01-11;508140;1;79;1;60
977;2001-01-11;508153;1;65;1;75
978;2001-01-11;508172;1;48;1;75
979;2001-01-11;508182;1;88;1;81
980;2001-01-11;508185;1;78;1;46
981;2001-01-11;508190;1;52;1;77
982;2001-01-11;508194;1;74;1;9
983;2001-01-11;508811;1;39;1;64
984;2001-01-11;508827;1;31;1;69
985;2001-01-11;508844;1;41;1;37
986;2001-01-11;508850;1;31;1;2
987;2001-01-11;508861;1;63;1;16
988;2001-01-11;508867;1;84;1;48
989;2001-01-11;508878;1;79;1;38
990;2001-01-11;508889;1;50;1;32
991;2001-01-11;508894;1;84;1;75
992;2001-01-11;552710;1;89;1;23
993;2001-01-11;552712;1;1;1;22
994;2001-01-11;552717;1;93;1;50
995;2001-01-11;552721;1;68;1;86
996;2001-01-11;552730;1;47;1;47
997;2001-01-11;552738;1;63;1;82
998;2001-01-11;552743;1;71;1;28
999;2001-01-11;552747;1;49;1;34
1000;2001-01-11;552756;1;31;1;58
1001;2001-01-11;552760;1;17;1;72
1002;2001-01-11;552764;1;100;1;74
1003;2001-01-11;552769;1;81;1;61
1004;2001-01-11;552777;1;56;1;20
1005;2001-01-11;553221;1;78;1;72
1006;2001-01-11;553224;1;19;1;76
1007;2001-01-11;553230;1;79;1;26
1008;2001-01-11;553267;1;27;1;88
1009;2001-01-11;553282;1;2;1;52
1010;2001-01-11;553288;1;60;1;47
1011;2001-01-11;553291;1;45;1;46
1012;2001-01-11;554906;1;17;1;97
1013;2001-01-11;554908;1;84;1;71
1014;2001-01-11;554909;1;5;1;48
1015;2001-01-11;554918;1;3;1;84
1016;2001-01-11;554952;1;63;1;55
1017;2001-01-11;554961;1;22;1;60
1018;2001-01-11;554977;1;76;1;34
1019;2001-01-11;554979;1;67;1;30
1020;2001-01-11;554994;1;1;1;61
1021;2001-01-11;555202;1;17;1;77
1022;2001-01-11;555233;1;72;1;86
1023;2001-01-11;555239;1;59;1;15
1024;2001-01-11;555255;1;41;1;89
1025;2001-01-11;555270;1;17;1;13
1026;2001-01-11;557312;1;21;1;93
1027;2001-01-11;557315;1;13;1;100
1028;2001-01-11;557336;1;75;1;16
1029;2001-01-11;557345;1;2;1;48
1030;2001-01-11;557364;1;17;1;46
1031;2001-01-11;557385;1;12;1;55
1032;2001-01-11;557704;1;62;1;73
1033;2001-01-11;557725;1;69;1;80
1034;2001-01-11;557734;1;2;1;92
1035;2001-01-11;557773;1;35;1;70
1036;2001-01-11;557790;1;34;1;68
1037;2001-01-11;558503;1;33;1;29
1038;2001-01-11;558527;1;22;1;20
1039;2001-01-11;558542;1;64;1;84
1040;2001-01-11;558549;1;81;1;27
1041;2001-01-11;558558;1;3;1;65
1042;2001-01-11;558573;1;55;1;71
1043;2001-01-11;558576;1;38;1;73
1044;2001-01-11;558592;1;80;1;86
1045;2001-01-11;559408;1;84;1;53
1046;2001-01-11;559451;1;63;1;8
1047;2001-01-11;559482;1;41;1;7
1048;2001-01-11;559486;1;46;1;73
1049;2001-01-11;559494;1;29;1;47
1050;2001-01-11;603602;1;64;1;8
1051;2001-01-11;603605;1;89;1;95
1052;2001-01-11;603611;1;95;1;77
1053;2001-01-11;603626;1;2;1;12
1054;2001-01-11;603644;1;16;1;20
1055;2001-01-11;603668;1;1;1;78
1056;2001-01-11;603671;1;1;1;88
1057;2001-01-11;603677;1;5;1;96
1058;2001-01-11;605814;1;83;1;59
1059;2001-01-11;605835;1;9;1;51
1060;2001-01-11;605856;1;1;1;24
1061;2001-01-11;605865;1;99;1;3
1062;2001-01-11;605874;1;14;1;89
1063;2001-01-11;605880;1;76;1;25
1064;2001-01-11;605883;1;84;1;89
1065;2001-01-11;609018;1;26;1;37
1066;2001-01-11;609023;1;3;1;75
1067;2001-01-11;609027;1;30;1;95
1068;2001-01-11;609029;1;25;1;67
1069;2001-01-11;609032;1;72;1;7
1070;2001-01-11;609033;1;8;1;41
1071;2001-01-11;609047;1;83;1;18
1072;2001-01-11;609050;1;31;1;94
1073;2001-01-11;609086;1;58;1;59
1074;2001-01-11;609089;1;62;1;17
1075;2001-01-11;609092;1;80;1;96
1076;2001-01-11;609108;1;17;1;75
1077;2001-01-11;609117;1;97;1;20
1078;2001-01-11;609120;1;64;1;56
1079;2001-01-11;609127;1;76;1;74
1080;2001-01-11;609131;1;12;1;14
1081;2001-01-11;609135;1;18;1;100
1082;2001-01-11;609138;1;8;1;59
1083;2001-01-11;609141;1;30;1;41
1084;2001-01-11;609153;1;57;1;25
1085;2001-01-11;609159;1;13;1;38
1086;2001-01-11;609162;1;12;1;96
1087;2001-01-21;100409;1;67;1;92
1088;2001-01-21;100419;1;93;1;36
1089;2001-01-21;100428;1;10;1;87
1090;2001-01-21;100447;1;72;1;67
1091;2001-01-21;100485;1;2;1;84
1092;2001-01-21;100602;1;44;1;58
1093;2001-01-21;100603;1;44;1;50
1094;2001-01-21;100607;1;29;1;24
1095;2001-01-21;100610;1;66;1;49
1096;2001-01-21;100632;1;69;1;22
1097;2001-01-21;100636;1;36;1;29
1098;2001-01-21;100651;1;97;1;95
1099;2001-01-21;100662;1;13;1;95
1100;2001-01-21;100669;1;46;1;83
1101;2001-01-21;100694;1;49;1;82
1102;2001-01-21;100918;1;7;1;67
1103;2001-01-21;100921;1;96;1;99
1104;2001-01-21;100925;1;30;1;60
1105;2001-01-21;100929;1;74;1;73
1106;2001-01-21;100954;1;80;1;10
1107;2001-01-21;100965;1;95;1;21
1108;2001-01-21;100991;1;32;1;48
1109;2001-01-21;104240;1;79;1;12
1110;2001-01-21;104243;1;73;1;42
1111;2001-01-21;104273;1;4;1;67
1112;2001-01-21;104284;1;35;1;57
1113;2001-01-21;107838;1;42;1;41
1114;2001-01-21;107852;1;95;1;28
1115;2001-01-21;107855;1;55;1;95
1116;2001-01-21;107857;1;35;1;26
1117;2001-01-21;107866;1;76;1;86
1118;2001-01-21;107876;1;25;1;10
1119;2001-01-21;107895;1;59;1;93
1120;2001-01-21;107914;1;62;1;25
1121;2001-01-21;107947;1;44;1;9
1122;2001-01-21;107958;1;73;1;26
1123;2001-01-21;107976;1;100;1;99
1124;2001-01-21;107980;1;11;1;5
1125;2001-01-21;107987;1;29;1;35
1126;2001-01-21;107990;1;9;1;49
1127;2001-01-21;200304;1;44;1;22
1128;2001-01-21;200314;1;39;1;12
1129;2001-01-21;200351;1;96;1;45
1130;2001-01-21;200373;1;21;1;21
1131;2001-01-21;200389;1;30;1;54
1132;2001-01-21;200391;1;26;1;72
1133;2001-01-21;200395;1;23;1;73
1134;2001-01-21;201202;1;32;1;27
1135;2001-01-21;201204;1;94;1;78
1136;2001-01-21;201207;1;33;1;38
1137;2001-01-21;201213;1;78;1;5
1138;2001-01-21;201233;1;82;1;98
1139;2001-01-21;201263;1;97;1;26
1140;2001-01-21;201285;1;44;1;23
1141;2001-01-21;201290;1;42;1;83
1142;2001-01-21;201294;1;6;1;2
1143;2001-01-21;201322;1;43;1;19
1144;2001-01-21;201345;1;88;1;76
1145;2001-01-21;201347;1;87;1;28
1146;2001-01-21;201349;1;78;1;73
1147;2001-01-21;201358;1;80;1;41
1148;2001-01-21;201376;1;64;1;82
1149;2001-01-21;201379;1;45;1;66
1150;2001-01-21;201395;1;86;1;89
1151;2001-01-21;201504;1;91;1;40
1152;2001-01-21;201506;1;31;1;8
1153;2001-01-21;201508;1;49;1;15
1154;2001-01-21;201510;1;25;1;57
1155;2001-01-21;201512;1;96;1;100
1156;2001-01-21;201518;1;37;1;44
1157;2001-01-21;201519;1;35;1;16
1158;2001-01-21;201520;1;28;1;18
1159;2001-01-21;201528;1;10;1;73
1160;2001-01-21;201533;1;83;1;65
1161;2001-01-21;201535;1;23;1;100
1162;2001-01-21;201537;1;53;1;40
1163;2001-01-21;201541;1;60;1;91
1164;2001-01-21;201543;1;84;1;10
1165;2001-01-21;201547;1;35;1;15
1166;2001-01-21;201553;1;29;1;22
1167;2001-01-21;201555;1;95;1;41
1168;2001-01-21;201557;1;99;1;98
1169;2001-01-21;201561;1;6;1;98
1170;2001-01-21;201565;1;80;1;36
1171;2001-01-21;201570;1;88;1;44
1172;2001-01-21;201574;1;25;1;50
1173;2001-01-21;201578;1;26;1;53
1174;2001-01-21;201582;1;75;1;84
1175;2001-01-21;201586;1;69;1;57
1176;2001-01-21;201909;1;1;1;67
1177;2001-01-21;201915;1;2;1;33
1178;2001-01-21;201918;1;99;1;41
1179;2001-01-21;201927;1;34;1;16
1180;2001-01-21;201931;1;93;1;52
1181;2001-01-21;201933;1;37;1;22
1182;2001-01-21;201936;1;52;1;22
1183;2001-01-21;201940;1;100;1;76
1184;2001-01-21;201954;1;60;1;96
1185;2001-01-21;201967;1;99;1;96
1186;2001-01-21;201972;1;12;1;60
1187;2001-01-21;201974;1;68;1;97
1188;2001-01-21;201975;1;29;1;21
1189;2001-01-21;201981;1;92;1;11
1190;2001-01-21;201987;1;48;1;25
1191;2001-01-21;201994;1;27;1;44
1192;2001-01-21;202216;1;52;1;31
1193;2001-01-21;202224;1;64;1;67
1194;2001-01-21;202245;1;59;1;34
1195;2001-01-21;202249;1;50;1;31
1196;2001-01-21;202256;1;20;1;7
1197;2001-01-21;202266;1;13;1;30
1198;2001-01-21;202290;1;52;1;70
1199;2001-01-21;202294;1;75;1;66
1200;2001-01-21;203014;1;87;1;7
1201;2001-01-21;203025;1;95;1;26
1202;2001-01-21;203029;1;41;1;98
1203;2001-01-21;203041;1;7;1;6
1204;2001-01-21;203051;1;91;1;19
1205;2001-01-21;203094;1;89;1;26
1206;2001-01-21;204643;1;90;1;9
1207;2001-01-21;204649;1;91;1;56
1208;2001-01-21;204661;1;4;1;15
1209;2001-01-21;204665;1;65;1;93
1210;2001-01-21;204667;1;7;1;24
1211;2001-01-21;204670;1;11;1;91
1212;2001-01-21;204677;1;71;1;34
1213;2001-01-21;204680;1;26;1;82
1214;2001-01-21;205133;1;27;1;27
1215;2001-01-21;205143;1;90;1;17
1216;2001-01-21;205158;1;17;1;5
1217;2001-01-21;205165;1;85;1;57
1218;2001-01-21;205173;1;13;1;45
1219;2001-01-21;207507;1;42;1;2
1220;2001-01-21;207510;1;59;1;41
1221;2001-01-21;207521;1;39;1;81
1222;2001-01-21;207536;1;5;1;16
1223;2001-01-21;207547;1;99;1;75
1224;2001-01-21;207580;1;27;1;20
1225;2001-01-21;207583;1;75;1;98
1226;2001-01-21;207585;1;93;1;55
1227;2001-01-21;207587;1;6;1;77
1228;2001-01-21;208407;1;65;1;87
1229;2001-01-21;208421;1;83;1;92
1230;2001-01-21;208425;1;91;1;53
1231;2001-01-21;208429;1;76;1;56
1232;2001-01-21;208436;1;100;1;92
1233;2001-01-21;208447;1;56;1;97
1234;2001-01-21;208458;1;7;1;23
1235;2001-01-21;208475;1;75;1;9
1236;2001-01-21;208478;1;68;1;17
1237;2001-01-21;208487;1;87;1;24
1238;2001-01-21;302602;1;69;1;82
1239;2001-01-21;302604;1;56;1;93
1240;2001-01-21;302605;1;64;1;22
1241;2001-01-21;302606;1;7;1;78
1242;2001-01-21;302608;1;51;1;2
1243;2001-01-21;302609;1;55;1;37
1244;2001-01-21;302610;1;19;1;23
1245;2001-01-21;302611;1;45;1;85
1246;2001-01-21;302612;1;89;1;5
1247;2001-01-21;302614;1;77;1;58
1248;2001-01-21;302616;1;66;1;59
1249;2001-01-21;302618;1;86;1;85
1250;2001-01-21;302624;1;21;1;77
1251;2001-01-21;302626;1;48;1;55
1252;2001-01-21;302628;1;5;1;33
1253;2001-01-21;302629;1;71;1;44
1254;2001-01-21;302630;1;30;1;13
1255;2001-01-21;302632;1;27;1;26
1256;2001-01-21;302633;1;42;1;26
1257;2001-01-21;302634;1;11;1;17
1258;2001-01-21;302636;1;29;1;8
1259;2001-01-21;302637;1;9;1;62
1260;2001-01-21;302638;1;32;1;45
1261;2001-01-21;302640;1;59;1;34
1262;2001-01-21;302642;1;49;1;48
1263;2001-01-21;302648;1;20;1;87
1264;2001-01-21;302650;1;22;1;83
1265;2001-01-21;302654;1;77;1;44
1266;2001-01-21;302662;1;32;1;2
1267;2001-01-21;302663;1;44;1;99
1268;2001-01-21;302664;1;12;1;87
1269;2001-01-21;302665;1;94;1;57
1270;2001-01-21;302666;1;15;1;25
1271;2001-01-21;302667;1;47;1;86
1272;2001-01-21;302668;1;86;1;63
1273;2001-01-21;302672;1;15;1;64
1274;2001-01-21;302674;1;57;1;12
1275;2001-01-21;302675;1;34;1;5
1276;2001-01-21;302676;1;35;1;9
1277;2001-01-21;302680;1;65;1;69
1278;2001-01-21;302688;1;72;1;76
1279;2001-01-21;302690;1;77;1;47
1280;2001-01-21;302692;1;80;1;39
1281;2001-01-21;302693;1;87;1;63
1282;2001-01-21;302695;1;96;1;63
1283;2001-01-21;302696;1;48;1;6
1284;2001-01-21;302903;1;23;1;38
1285;2001-01-21;302910;1;8;1;36
1286;2001-01-21;302918;1;35;1;58
1287;2001-01-21;302921;1;55;1;13
1288;2001-01-21;302947;1;58;1;90
1289;2001-01-21;302956;1;39;1;93
1290;2001-01-21;302962;1;94;1;41
1291;2001-01-21;302984;1;26;1;84
1292;2001-01-21;302990;1;54;1;98
1293;2001-01-21;303330;1;20;1;4
1294;2001-01-21;303332;1;86;1;28
1295;2001-01-21;303334;1;58;1;36
1296;2001-01-21;303336;1;17;1;8
1297;2001-01-21;303386;1;90;1;5
1298;2001-01-21;303532;1;29;1;69
1299;2001-01-21;303543;1;94;1;39
1300;2001-01-21;303551;1;75;1;5
1301;2001-01-21;303558;1;29;1;92
1302;2001-01-21;303591;1;99;1;1
1303;2001-01-21;303907;1;21;1;28
1304;2001-01-21;303915;1;85;1;75
1305;2001-01-21;303929;1;40;1;87
1306;2001-01-21;303936;1;98;1;100
1307;2001-01-21;303958;1;67;1;67
1308;2001-01-21;303961;1;47;1;23
1309;2001-01-21;303985;1;56;1;53
1310;2001-01-21;304802;1;32;1;84
1311;2001-01-21;304806;1;97;1;1
1312;2001-01-21;304811;1;50;1;39
1313;2001-01-21;304827;1;63;1;76
1314;2001-01-21;304833;1;79;1;77
1315;2001-01-21;304842;1;73;1;78
1316;2001-01-21;304845;1;14;1;53
1317;2001-01-21;304849;1;63;1;26
1318;2001-01-21;304854;1;13;1;85
1319;2001-01-21;304859;1;11;1;70
1320;2001-01-21;304876;1;24;1;59
1321;2001-01-21;304879;1;2;1;59
1322;2001-01-21;304892;1;72;1;61
1323;2001-01-21;305440;1;90;1;70
1324;2001-01-21;305454;1;31;1;87
1325;2001-01-21;305480;1;18;1;74
1326;2001-01-21;305487;1;79;1;12
1327;2001-01-21;305610;1;86;1;28
1328;2001-01-21;305622;1;91;1;40
1329;2001-01-21;305628;1;27;1;73
1330;2001-01-21;305646;1;6;1;7
1331;2001-01-21;305670;1;43;1;97
1332;2001-01-21;305678;1;65;1;89
1333;2001-01-21;305682;1;49;1;30
1334;2001-01-21;305924;1;58;1;78
1335;2001-01-21;305944;1;11;1;86
1336;2001-01-21;305956;1;79;1;32
1337;2001-01-21;305974;1;60;1;3
1338;2001-01-21;305984;1;11;1;68
1339;2001-01-21;305994;1;7;1;61
1340;2001-01-21;306113;1;96;1;31
1341;2001-01-21;306116;1;35;1;13
1342;2001-01-21;306120;1;90;1;34
1343;2001-01-21;306122;1;5;1;13
1344;2001-01-21;306123;1;26;1;93
1345;2001-01-21;306124;1;39;1;92
1346;2001-01-21;306131;1;41;1;97
1347;2001-01-21;306152;1;48;1;7
1348;2001-01-21;306165;1;64;1;83
1349;2001-01-21;306172;1;60;1;32
1350;2001-01-21;306181;1;19;1;68
1351;2001-01-21;306194;1;47;1;23
1352;2001-01-21;306702;1;9;1;64
1353;2001-01-21;306704;1;91;1;52
1354;2001-01-21;306706;1;29;1;1
1355;2001-01-21;306758;1;94;1;6
1356;2001-01-21;306768;1;37;1;78
1357;2001-01-21;306807;1;85;1;34
1358;2001-01-21;306852;1;34;1;61
1359;2001-01-21;306860;1;67;1;59
1360;2001-01-21;306863;1;67;1;36
1361;2001-01-21;306864;1;73;1;52
1362;2001-01-21;306876;1;62;1;4
1363;2001-01-21;307204;1;81;1;69
1364;2001-01-21;307209;1;33;1;64
1365;2001-01-21;307218;1;69;1;56
1366;2001-01-21;307238;1;41;1;88
1367;2001-01-21;307240;1;64;1;76
1368;2001-01-21;307247;1;25;1;20
1369;2001-01-21;307256;1;48;1;64
1370;2001-01-21;307263;1;72;1;72
1371;2001-01-21;307274;1;11;1;60
1372;2001-01-21;307283;1;89;1;12
1373;2001-01-21;308207;1;17;1;49
