id,DATE,UPAZILLACODE,CROPTYPEID,AREAAFFECTED [ha],LOSSTYPE [],LOSS [MT]
695,2001-01-11,302602,1,83,1,20
696,2001-01-11,302604,1,91,1,33
697,2001-01-11,302605,1,80,1,94
698,2001-01-11,302606,1,1,1,2
699,2001-01-11,302608,1,12,1,59
700,2001-01-11,302609,1,87,1,23
701,2001-01-11,302610,1,59,1,80
702,2001-01-11,302611,1,69,1,49
703,2001-01-11,302612,1,54,1,16
704,2001-01-11,302614,1,34,1,55
705,2001-01-11,302616,1,12,1,79
706,2001-01-11,302618,1,88,1,82
707,2001-01-11,302624,1,63,1,21
708,2001-01-11,302626,1,53,1,57
709,2001-01-11,302628,1,37,1,58
710,2001-01-11,302629,1,27,1,30
711,2001-01-11,302630,1,81,1,64
712,2001-01-11,302632,1,27,1,92
713,2001-01-11,302633,1,12,1,87
714,2001-01-11,302634,1,68,1,83
715,2001-01-11,302636,1,86,1,57
716,2001-01-11,302637,1,6,1,83
717,2001-01-11,302638,1,13,1,38
718,2001-01-11,302640,1,89,1,73
719,2001-01-11,302642,1,99,1,2
720,2001-01-11,302648,1,43,1,36
721,2001-01-11,302650,1,33,1,86
722,2001-01-11,302654,1,86,1,41
723,2001-01-11,302662,1,57,1,68
724,2001-01-11,302663,1,42,1,78
725,2001-01-11,302664,1,16,1,82
726,2001-01-11,302665,1,67,1,50
727,2001-01-11,302666,1,30,1,4
728,2001-01-11,302667,1,81,1,11
729,2001-01-11,302668,1,54,1,63
730,2001-01-11,302672,1,70,1,12
731,2001-01-11,302674,1,35,1,92
732,2001-01-11,302675,1,18,1,14
733,2001-01-11,302676,1,27,1,17
734,2001-01-11,302680,1,41,1,85
735,2001-01-11,302688,1,58,1,79
736,2001-01-11,302690,1,96,1,64
737,2001-01-11,302692,1,35,1,95
738,2001-01-11,302693,1,1,1,23
739,2001-01-11,302695,1,50,1,21
740,2001-01-11,302696,1,38,1,100
741,2001-01-11,302903,1,2,1,55
742,2001-01-11,302910,1,77,1,14
743,2001-01-11,302918,1,42,1,97
744,2001-01-11,302921,1,72,1,44
745,2001-01-11,302947,1,31,1,39
746,2001-01-11,302956,1,62,1,70
747,2001-01-11,302962,1,62,1,15
748,2001-01-11,302984,1,93,1,28
749,2001-01-11,302990,1,40,1,96
750,2001-01-11,303330,1,75,1,65
751,2001-01-11,303332,1,88,1,66
752,2001-01-11,303334,1,57,1,87
753,2001-01-11,303336,1,26,1,56
754,2001-01-11,303386,1,97,1,29
755,2001-01-11,303532,1,63,1,57
756,2001-01-11,303543,1,46,1,61
757,2001-01-11,303551,1,59,1,8
758,2001-01-11,303558,1,18,1,62
759,2001-01-11,303591,1,23,1,15
760,2001-01-11,303907,1,46,1,72
761,2001-01-11,303915,1,84,1,7
762,2001-01-11,303929,1,21,1,77
763,2001-01-11,303936,1,78,1,28
764,2001-01-11,303958,1,8,1,67
765,2001-01-11,303961,1,52,1,25
766,2001-01-11,303985,1,45,1,74
767,2001-01-11,304802,1,24,1,62
768,2001-01-11,304806,1,82,1,63
769,2001-01-11,304811,1,59,1,60
770,2001-01-11,304827,1,49,1,35
771,2001-01-11,304833,1,17,1,9
772,2001-01-11,304842,1,68,1,96
773,2001-01-11,304845,1,49,1,60
774,2001-01-11,304849,1,97,1,51
775,2001-01-11,304854,1,20,1,59
776,2001-01-11,304859,1,46,1,37
777,2001-01-11,304876,1,69,1,8
778,2001-01-11,304879,1,56,1,19
779,2001-01-11,304892,1,18,1,5
780,2001-01-11,305440,1,99,1,11
781,2001-01-11,305454,1,53,1,23
782,2001-01-11,305480,1,35,1,26
783,2001-01-11,305487,1,5,1,48
784,2001-01-11,305610,1,69,1,59
785,2001-01-11,305622,1,4,1,64
786,2001-01-11,305628,1,95,1,62
787,2001-01-11,305646,1,87,1,32
788,2001-01-11,305670,1,71,1,73
789,2001-01-11,305678,1,94,1,74
790,2001-01-11,305682,1,100,1,22
791,2001-01-11,305924,1,24,1,5
792,2001-01-11,305944,1,63,1,11
793,2001-01-11,305956,1,71,1,30
794,2001-01-11,305974,1,10,1,70
795,2001-01-11,305984,1,28,1,67
796,2001-01-11,305994,1,55,1,8
797,2001-01-11,306113,1,42,1,2
798,2001-01-11,306116,1,46,1,65
799,2001-01-11,306120,1,22,1,6
800,2001-01-11,306122,1,72,1,32
801,2001-01-11,306123,1,56,1,82
802,2001-01-11,306124,1,73,1,14
803,2001-01-11,306131,1,28,1,85
804,2001-01-11,306152,1,34,1,76
805,2001-01-11,306165,1,22,1,56
806,2001-01-11,306172,1,49,1,73
807,2001-01-11,306181,1,44,1,76
808,2001-01-11,306194,1,81,1,9
809,2001-01-11,306702,1,14,1,70
810,2001-01-11,306704,1,72,1,27
811,2001-01-11,306706,1,17,1,52
812,2001-01-11,306758,1,94,1,87
813,2001-01-11,306768,1,49,1,85
814,2001-01-11,306807,1,28,1,68
815,2001-01-11,306852,1,16,1,47
816,2001-01-11,306860,1,36,1,76
817,2001-01-11,306863,1,24,1,87
818,2001-01-11,306864,1,11,1,72
819,2001-01-11,306876,1,56,1,9
820,2001-01-11,307204,1,56,1,67
821,2001-01-11,307209,1,31,1,71
822,2001-01-11,307218,1,98,1,77
823,2001-01-11,307238,1,38,1,87
824,2001-01-11,307240,1,5,1,43
825,2001-01-11,307247,1,11,1,100
826,2001-01-11,307256,1,92,1,64
827,2001-01-11,307263,1,90,1,64
828,2001-01-11,307274,1,63,1,31
829,2001-01-11,307283,1,12,1,47
830,2001-01-11,308207,1,58,1,35
831,2001-01-11,308229,1,52,1,62
832,2001-01-11,308247,1,13,1,58
833,2001-01-11,308273,1,64,1,90
834,2001-01-11,308276,1,79,1,68
835,2001-01-11,308614,1,60,1,43
836,2001-01-11,308625,1,89,1,50
837,2001-01-11,308636,1,23,1,74
838,2001-01-11,308665,1,43,1,88
839,2001-01-11,308669,1,2,1,10
840,2001-01-11,308694,1,97,1,3
841,2001-01-11,308937,1,97,1,35
842,2001-01-11,308967,1,68,1,35
843,2001-01-11,308970,1,90,1,14
844,2001-01-11,308988,1,9,1,13
845,2001-01-11,308990,1,12,1,54
846,2001-01-11,309309,1,95,1,15
847,2001-01-11,309319,1,3,1,90
848,2001-01-11,309323,1,72,1,61
849,2001-01-11,309325,1,65,1,72
850,2001-01-11,309328,1,14,1,26
851,2001-01-11,309338,1,12,1,100
852,2001-01-11,309347,1,50,1,18
853,2001-01-11,309357,1,38,1,48
854,2001-01-11,309366,1,97,1,74
855,2001-01-11,309376,1,64,1,42
856,2001-01-11,309385,1,98,1,38
857,2001-01-11,309395,1,20,1,69
858,2001-01-11,400108,1,70,1,22
859,2001-01-11,400114,1,77,1,2
860,2001-01-11,400134,1,82,1,88
861,2001-01-11,400138,1,14,1,87
862,2001-01-11,400156,1,82,1,27
863,2001-01-11,400158,1,5,1,5
864,2001-01-11,400160,1,45,1,46
865,2001-01-11,400173,1,53,1,34
866,2001-01-11,400177,1,40,1,4
867,2001-01-11,401807,1,49,1,98
868,2001-01-11,401823,1,65,1,39
869,2001-01-11,401831,1,70,1,55
870,2001-01-11,401855,1,23,1,32
871,2001-01-11,404104,1,75,1,96
872,2001-01-11,404109,1,39,1,9
873,2001-01-11,404111,1,38,1,98
874,2001-01-11,404123,1,16,1,95
875,2001-01-11,404138,1,32,1,39
876,2001-01-11,404147,1,42,1,69
877,2001-01-11,404161,1,61,1,24
878,2001-01-11,404190,1,56,1,7
879,2001-01-11,404414,1,86,1,96
880,2001-01-11,404419,1,45,1,79
881,2001-01-11,404433,1,77,1,93
882,2001-01-11,404442,1,68,1,75
883,2001-01-11,404471,1,63,1,1
884,2001-01-11,404480,1,19,1,13
885,2001-01-11,404712,1,75,1,66
886,2001-01-11,404717,1,78,1,96
887,2001-01-11,404721,1,39,1,44
888,2001-01-11,404730,1,55,1,65
889,2001-01-11,404740,1,97,1,40
890,2001-01-11,404745,1,85,1,55
891,2001-01-11,404748,1,60,1,6
892,2001-01-11,404751,1,10,1,90
893,2001-01-11,404753,1,44,1,45
894,2001-01-11,404764,1,12,1,47
895,2001-01-11,404769,1,73,1,60
896,2001-01-11,404775,1,66,1,54
897,2001-01-11,404785,1,23,1,66
898,2001-01-11,404794,1,59,1,79
899,2001-01-11,405015,1,59,1,20
900,2001-01-11,405039,1,39,1,39
901,2001-01-11,405063,1,3,1,78
902,2001-01-11,405071,1,42,1,35
903,2001-01-11,405079,1,99,1,66
904,2001-01-11,405094,1,25,1,8
905,2001-01-11,405557,1,31,1,42
906,2001-01-11,405566,1,10,1,72
907,2001-01-11,405585,1,73,1,4
908,2001-01-11,405595,1,82,1,5
909,2001-01-11,405747,1,79,1,82
910,2001-01-11,405760,1,70,1,67
911,2001-01-11,405787,1,61,1,7
912,2001-01-11,406528,1,60,1,7
913,2001-01-11,406552,1,90,1,81
914,2001-01-11,406576,1,93,1,28
915,2001-01-11,408704,1,74,1,59
916,2001-01-11,408725,1,77,1,2
917,2001-01-11,408743,1,60,1,94
918,2001-01-11,408747,1,96,1,49
919,2001-01-11,408782,1,74,1,75
920,2001-01-11,408786,1,90,1,29
921,2001-01-11,408790,1,78,1,78
922,2001-01-11,501006,1,35,1,56
923,2001-01-11,501020,1,91,1,76
924,2001-01-11,501027,1,78,1,92
925,2001-01-11,501033,1,22,1,53
926,2001-01-11,501040,1,20,1,1
927,2001-01-11,501054,1,51,1,65
928,2001-01-11,501067,1,41,1,86
929,2001-01-11,501081,1,81,1,42
930,2001-01-11,501085,1,9,1,32
931,2001-01-11,501088,1,54,1,69
932,2001-01-11,501094,1,50,1,19
933,2001-01-11,501095,1,74,1,2
934,2001-01-11,503813,1,4,1,61
935,2001-01-11,503847,1,85,1,15
936,2001-01-11,503858,1,71,1,23
937,2001-01-11,503861,1,51,1,29
938,2001-01-11,503874,1,65,1,99
939,2001-01-11,506403,1,78,1,76
940,2001-01-11,506406,1,44,1,100
941,2001-01-11,506428,1,23,1,38
942,2001-01-11,506447,1,51,1,62
943,2001-01-11,506450,1,74,1,43
944,2001-01-11,506460,1,48,1,3
945,2001-01-11,506469,1,18,1,77
946,2001-01-11,506475,1,4,1,60
947,2001-01-11,506479,1,21,1,17
948,2001-01-11,506485,1,89,1,32
949,2001-01-11,506486,1,76,1,44
950,2001-01-11,506909,1,32,1,74
951,2001-01-11,506915,1,31,1,79
952,2001-01-11,506941,1,15,1,1
953,2001-01-11,506944,1,95,1,40
954,2001-01-11,506963,1,36,1,80
955,2001-01-11,506991,1,91,1,93
956,2001-01-11,507018,1,96,1,25
957,2001-01-11,507037,1,56,1,4
958,2001-01-11,507056,1,80,1,77
959,2001-01-11,507066,1,53,1,70
960,2001-01-11,507088,1,45,1,12
961,2001-01-11,507605,1,43,1,95
962,2001-01-11,507616,1,54,1,65
963,2001-01-11,507619,1,55,1,35
964,2001-01-11,507622,1,87,1,20
965,2001-01-11,507633,1,34,1,56
966,2001-01-11,507639,1,2,1,76
967,2001-01-11,507655,1,18,1,25
968,2001-01-11,507672,1,94,1,45
969,2001-01-11,507683,1,26,1,50
970,2001-01-11,508110,1,58,1,19
971,2001-01-11,508112,1,7,1,93
972,2001-01-11,508122,1,44,1,13
973,2001-01-11,508125,1,70,1,45
974,2001-01-11,508131,1,91,1,32
975,2001-01-11,508134,1,19,1,40
976,2001-01-11,508140,1,76,1,29
977,2001-01-11,508153,1,99,1,92
978,2001-01-11,508172,1,23,1,14
979,2001-01-11,508182,1,65,1,42
980,2001-01-11,508185,1,76,1,27
981,2001-01-11,508190,1,17,1,70
982,2001-01-11,508194,1,71,1,19
983,2001-01-11,508811,1,62,1,4
984,2001-01-11,508827,1,16,1,23
985,2001-01-11,508844,1,62,1,80
986,2001-01-11,508850,1,51,1,30
987,2001-01-11,508861,1,57,1,78
988,2001-01-11,508867,1,26,1,1
989,2001-01-11,508878,1,42,1,4
990,2001-01-11,508889,1,82,1,16
991,2001-01-11,508894,1,47,1,67
992,2001-01-11,552710,1,46,1,100
993,2001-01-11,552712,1,72,1,3
994,2001-01-11,552717,1,24,1,45
995,2001-01-11,552721,1,96,1,45
996,2001-01-11,552730,1,61,1,57
997,2001-01-11,552738,1,19,1,72
998,2001-01-11,552743,1,82,1,13
999,2001-01-11,552747,1,59,1,54
1000,2001-01-11,552756,1,83,1,1
1001,2001-01-11,552760,1,60,1,86
1002,2001-01-11,552764,1,44,1,75
1003,2001-01-11,552769,1,45,1,96
1004,2001-01-11,552777,1,70,1,40
1005,2001-01-11,553221,1,44,1,72
1006,2001-01-11,553224,1,17,1,27
1007,2001-01-11,553230,1,25,1,63
1008,2001-01-11,553267,1,92,1,49
1009,2001-01-11,553282,1,84,1,53
1010,2001-01-11,553288,1,37,1,17
1011,2001-01-11,553291,1,65,1,48
1012,2001-01-11,554906,1,38,1,74
1013,2001-01-11,554908,1,45,1,36
1014,2001-01-11,554909,1,18,1,3
1015,2001-01-11,554918,1,36,1,45
1016,2001-01-11,554952,1,32,1,40
1017,2001-01-11,554961,1,73,1,91
1018,2001-01-11,554977,1,26,1,36
1019,2001-01-11,554979,1,50,1,31
1020,2001-01-11,554994,1,64,1,37
1021,2001-01-11,555202,1,94,1,73
1022,2001-01-11,555233,1,5,1,30
1023,2001-01-11,555239,1,99,1,86
1024,2001-01-11,555255,1,45,1,71
1025,2001-01-11,555270,1,44,1,16
1026,2001-01-11,557312,1,72,1,32
1027,2001-01-11,557315,1,81,1,9
1028,2001-01-11,557336,1,88,1,35
1029,2001-01-11,557345,1,29,1,84
1030,2001-01-11,557364,1,20,1,19
1031,2001-01-11,557385,1,90,1,14
1032,2001-01-11,557704,1,62,1,31
1033,2001-01-11,557725,1,94,1,89
1034,2001-01-11,557734,1,60,1,11
1035,2001-01-11,557773,1,90,1,56
1036,2001-01-11,557790,1,42,1,32
1037,2001-01-11,558503,1,53,1,13
1038,2001-01-11,558527,1,22,1,74
1039,2001-01-11,558542,1,69,1,22
1040,2001-01-11,558549,1,98,1,45
1041,2001-01-11,558558,1,71,1,59
1042,2001-01-11,558573,1,56,1,45
1043,2001-01-11,558576,1,68,1,21
1044,2001-01-11,558592,1,87,1,12
1045,2001-01-11,559408,1,44,1,1
1046,2001-01-11,559451,1,71,1,61
1047,2001-01-11,559482,1,92,1,95
1048,2001-01-11,559486,1,95,1,89
1049,2001-01-11,559494,1,30,1,55
1050,2001-01-11,603602,1,45,1,80
1051,2001-01-11,603605,1,98,1,86
1052,2001-01-11,603611,1,95,1,61
1053,2001-01-11,603626,1,47,1,75
1054,2001-01-11,603644,1,44,1,49
1055,2001-01-11,603668,1,31,1,24
1056,2001-01-11,603671,1,19,1,83
1057,2001-01-11,603677,1,35,1,41
1058,2001-01-11,605814,1,93,1,27
1059,2001-01-11,605835,1,50,1,31
1060,2001-01-11,605856,1,71,1,8
1061,2001-01-11,605865,1,13,1,26
1062,2001-01-11,605874,1,19,1,81
1063,2001-01-11,605880,1,94,1,35
1064,2001-01-11,605883,1,77,1,59
1065,2001-01-11,609018,1,84,1,8
1066,2001-01-11,609023,1,9,1,70
1067,2001-01-11,609027,1,10,1,27
1068,2001-01-11,609029,1,100,1,64
1069,2001-01-11,609032,1,92,1,59
1070,2001-01-11,609033,1,12,1,68
1071,2001-01-11,609047,1,63,1,59
1072,2001-01-11,609050,1,66,1,47
1073,2001-01-11,609086,1,66,1,96
1074,2001-01-11,609089,1,2,1,5
1075,2001-01-11,609092,1,30,1,48
1076,2001-01-11,609108,1,12,1,10
1077,2001-01-11,609117,1,76,1,17
1078,2001-01-11,609120,1,49,1,48
1079,2001-01-11,609127,1,76,1,86
1080,2001-01-11,609131,1,100,1,88
1081,2001-01-11,609135,1,53,1,59
1082,2001-01-11,609138,1,12,1,54
1083,2001-01-11,609141,1,74,1,47
1084,2001-01-11,609153,1,2,1,90
1085,2001-01-11,609159,1,73,1,34
1086,2001-01-11,609162,1,7,1,78
1087,2001-01-21,100409,1,17,1,67
1088,2001-01-21,100419,1,14,1,56
1089,2001-01-21,100428,1,3,1,94
1090,2001-01-21,100447,1,16,1,68
1091,2001-01-21,100485,1,80,1,6
1092,2001-01-21,100602,1,56,1,21
1093,2001-01-21,100603,1,79,1,14
1094,2001-01-21,100607,1,15,1,81
1095,2001-01-21,100610,1,56,1,33
1096,2001-01-21,100632,1,29,1,42
1097,2001-01-21,100636,1,69,1,19
1098,2001-01-21,100651,1,9,1,95
1099,2001-01-21,100662,1,89,1,94
1100,2001-01-21,100669,1,72,1,80
1101,2001-01-21,100694,1,72,1,75
1102,2001-01-21,100918,1,63,1,44
1103,2001-01-21,100921,1,99,1,12
1104,2001-01-21,100925,1,57,1,37
1105,2001-01-21,100929,1,62,1,82
1106,2001-01-21,100954,1,72,1,38
1107,2001-01-21,100965,1,41,1,46
1108,2001-01-21,100991,1,19,1,71
1109,2001-01-21,104240,1,74,1,95
1110,2001-01-21,104243,1,39,1,47
1111,2001-01-21,104273,1,21,1,23
1112,2001-01-21,104284,1,1,1,86
1113,2001-01-21,107838,1,39,1,77
1114,2001-01-21,107852,1,6,1,35
1115,2001-01-21,107855,1,19,1,21
1116,2001-01-21,107857,1,88,1,85
1117,2001-01-21,107866,1,37,1,70
1118,2001-01-21,107876,1,68,1,67
1119,2001-01-21,107895,1,64,1,53
1120,2001-01-21,107914,1,62,1,92
1121,2001-01-21,107947,1,85,1,19
1122,2001-01-21,107958,1,85,1,24
1123,2001-01-21,107976,1,19,1,34
1124,2001-01-21,107980,1,76,1,30
1125,2001-01-21,107987,1,68,1,93
1126,2001-01-21,107990,1,62,1,84
1127,2001-01-21,200304,1,74,1,24
1128,2001-01-21,200314,1,11,1,86
1129,2001-01-21,200351,1,36,1,35
1130,2001-01-21,200373,1,56,1,80
1131,2001-01-21,200389,1,22,1,48
1132,2001-01-21,200391,1,2,1,24
1133,2001-01-21,200395,1,47,1,98
1134,2001-01-21,201202,1,73,1,93
1135,2001-01-21,201204,1,1,1,31
1136,2001-01-21,201207,1,29,1,85
1137,2001-01-21,201213,1,65,1,90
1138,2001-01-21,201233,1,36,1,37
1139,2001-01-21,201263,1,32,1,63
1140,2001-01-21,201285,1,37,1,49
1141,2001-01-21,201290,1,25,1,36
1142,2001-01-21,201294,1,88,1,24
1143,2001-01-21,201322,1,40,1,60
1144,2001-01-21,201345,1,74,1,59
1145,2001-01-21,201347,1,6,1,42
1146,2001-01-21,201349,1,62,1,92
1147,2001-01-21,201358,1,57,1,70
1148,2001-01-21,201376,1,47,1,26
1149,2001-01-21,201379,1,73,1,56
1150,2001-01-21,201395,1,50,1,30
1151,2001-01-21,201504,1,57,1,18
1152,2001-01-21,201506,1,81,1,26
1153,2001-01-21,201508,1,33,1,11
1154,2001-01-21,201510,1,2,1,63
1155,2001-01-21,201512,1,100,1,12
1156,2001-01-21,201518,1,67,1,19
1157,2001-01-21,201519,1,81,1,81
1158,2001-01-21,201520,1,67,1,73
1159,2001-01-21,201528,1,12,1,11
1160,2001-01-21,201533,1,100,1,93
1161,2001-01-21,201535,1,37,1,61
1162,2001-01-21,201537,1,59,1,94
1163,2001-01-21,201541,1,1,1,87
1164,2001-01-21,201543,1,45,1,41
1165,2001-01-21,201547,1,81,1,11
1166,2001-01-21,201553,1,46,1,32
1167,2001-01-21,201555,1,30,1,81
1168,2001-01-21,201557,1,53,1,10
1169,2001-01-21,201561,1,34,1,92
1170,2001-01-21,201565,1,80,1,77
1171,2001-01-21,201570,1,15,1,64
1172,2001-01-21,201574,1,68,1,23
1173,2001-01-21,201578,1,79,1,57
1174,2001-01-21,201582,1,71,1,34
1175,2001-01-21,201586,1,12,1,91
1176,2001-01-21,201909,1,32,1,21
1177,2001-01-21,201915,1,56,1,33
1178,2001-01-21,201918,1,89,1,61
1179,2001-01-21,201927,1,64,1,61
1180,2001-01-21,201931,1,50,1,74
1181,2001-01-21,201933,1,61,1,86
1182,2001-01-21,201936,1,69,1,19
1183,2001-01-21,201940,1,86,1,4
1184,2001-01-21,201954,1,15,1,19
1185,2001-01-21,201967,1,33,1,69
1186,2001-01-21,201972,1,43,1,2
1187,2001-01-21,201974,1,6,1,11
1188,2001-01-21,201975,1,7,1,19
1189,2001-01-21,201981,1,3,1,19
1190,2001-01-21,201987,1,88,1,46
1191,2001-01-21,201994,1,80,1,60
1192,2001-01-21,202216,1,48,1,30
1193,2001-01-21,202224,1,83,1,69
1194,2001-01-21,202245,1,59,1,41
1195,2001-01-21,202249,1,16,1,82
1196,2001-01-21,202256,1,86,1,43
1197,2001-01-21,202266,1,47,1,31
1198,2001-01-21,202290,1,39,1,20
1199,2001-01-21,202294,1,74,1,60
1200,2001-01-21,203014,1,29,1,32
1201,2001-01-21,203025,1,41,1,62
1202,2001-01-21,203029,1,74,1,56
1203,2001-01-21,203041,1,44,1,28
1204,2001-01-21,203051,1,52,1,84
1205,2001-01-21,203094,1,12,1,86
1206,2001-01-21,204643,1,37,1,33
1207,2001-01-21,204649,1,44,1,35
1208,2001-01-21,204661,1,94,1,90
1209,2001-01-21,204665,1,1,1,67
1210,2001-01-21,204667,1,48,1,97
1211,2001-01-21,204670,1,43,1,96
1212,2001-01-21,204677,1,52,1,75
1213,2001-01-21,204680,1,96,1,97
1214,2001-01-21,205133,1,43,1,76
1215,2001-01-21,205143,1,42,1,77
1216,2001-01-21,205158,1,82,1,46
1217,2001-01-21,205165,1,62,1,43
1218,2001-01-21,205173,1,3,1,29
1219,2001-01-21,207507,1,17,1,21
1220,2001-01-21,207510,1,22,1,99
1221,2001-01-21,207521,1,65,1,83
1222,2001-01-21,207536,1,62,1,44
1223,2001-01-21,207547,1,4,1,15
1224,2001-01-21,207580,1,24,1,60
1225,2001-01-21,207583,1,7,1,91
1226,2001-01-21,207585,1,88,1,67
1227,2001-01-21,207587,1,58,1,36
1228,2001-01-21,208407,1,86,1,55
1229,2001-01-21,208421,1,31,1,16
1230,2001-01-21,208425,1,65,1,71
1231,2001-01-21,208429,1,98,1,11
1232,2001-01-21,208436,1,25,1,53
1233,2001-01-21,208447,1,2,1,56
1234,2001-01-21,208458,1,27,1,20
1235,2001-01-21,208475,1,73,1,97
1236,2001-01-21,208478,1,45,1,84
1237,2001-01-21,208487,1,93,1,79
1238,2001-01-21,302602,1,9,1,76
1239,2001-01-21,302604,1,41,1,29
1240,2001-01-21,302605,1,25,1,9
1241,2001-01-21,302606,1,31,1,81
1242,2001-01-21,302608,1,36,1,9
1243,2001-01-21,302609,1,76,1,14
1244,2001-01-21,302610,1,41,1,45
1245,2001-01-21,302611,1,69,1,41
1246,2001-01-21,302612,1,31,1,91
1247,2001-01-21,302614,1,17,1,69
1248,2001-01-21,302616,1,37,1,7
1249,2001-01-21,302618,1,70,1,85
1250,2001-01-21,302624,1,33,1,75
1251,2001-01-21,302626,1,17,1,57
1252,2001-01-21,302628,1,34,1,16
1253,2001-01-21,302629,1,48,1,41
1254,2001-01-21,302630,1,40,1,92
1255,2001-01-21,302632,1,72,1,72
1256,2001-01-21,302633,1,44,1,82
1257,2001-01-21,302634,1,73,1,72
1258,2001-01-21,302636,1,49,1,12
1259,2001-01-21,302637,1,46,1,75
1260,2001-01-21,302638,1,85,1,98
1261,2001-01-21,302640,1,47,1,6
1262,2001-01-21,302642,1,71,1,6
1263,2001-01-21,302648,1,65,1,53
1264,2001-01-21,302650,1,59,1,98
1265,2001-01-21,302654,1,70,1,35
1266,2001-01-21,302662,1,69,1,43
1267,2001-01-21,302663,1,38,1,28
1268,2001-01-21,302664,1,34,1,69
1269,2001-01-21,302665,1,21,1,99
1270,2001-01-21,302666,1,30,1,76
1271,2001-01-21,302667,1,10,1,14
1272,2001-01-21,302668,1,39,1,8
1273,2001-01-21,302672,1,60,1,91
1274,2001-01-21,302674,1,14,1,4
1275,2001-01-21,302675,1,13,1,62
1276,2001-01-21,302676,1,99,1,79
1277,2001-01-21,302680,1,67,1,2
1278,2001-01-21,302688,1,37,1,26
1279,2001-01-21,302690,1,36,1,55
1280,2001-01-21,302692,1,27,1,1
1281,2001-01-21,302693,1,47,1,73
1282,2001-01-21,302695,1,17,1,38
1283,2001-01-21,302696,1,60,1,92
1284,2001-01-21,302903,1,21,1,93
1285,2001-01-21,302910,1,23,1,55
1286,2001-01-21,302918,1,70,1,15
1287,2001-01-21,302921,1,19,1,99
1288,2001-01-21,302947,1,17,1,27
1289,2001-01-21,302956,1,65,1,75
1290,2001-01-21,302962,1,80,1,49
1291,2001-01-21,302984,1,80,1,19
1292,2001-01-21,302990,1,77,1,40
1293,2001-01-21,303330,1,74,1,42
1294,2001-01-21,303332,1,8,1,5
1295,2001-01-21,303334,1,47,1,47
1296,2001-01-21,303336,1,90,1,6
1297,2001-01-21,303386,1,40,1,80
1298,2001-01-21,303532,1,38,1,83
1299,2001-01-21,303543,1,80,1,66
1300,2001-01-21,303551,1,55,1,33
1301,2001-01-21,303558,1,74,1,5
1302,2001-01-21,303591,1,85,1,88
1303,2001-01-21,303907,1,39,1,31
1304,2001-01-21,303915,1,26,1,96
1305,2001-01-21,303929,1,41,1,67
1306,2001-01-21,303936,1,35,1,18
1307,2001-01-21,303958,1,3,1,32
1308,2001-01-21,303961,1,13,1,26
1309,2001-01-21,303985,1,4,1,40
1310,2001-01-21,304802,1,69,1,30
1311,2001-01-21,304806,1,52,1,82
1312,2001-01-21,304811,1,15,1,70
1313,2001-01-21,304827,1,81,1,88
1314,2001-01-21,304833,1,71,1,91
1315,2001-01-21,304842,1,8,1,61
1316,2001-01-21,304845,1,19,1,80
1317,2001-01-21,304849,1,87,1,46
1318,2001-01-21,304854,1,48,1,10
1319,2001-01-21,304859,1,35,1,30
1320,2001-01-21,304876,1,21,1,9
1321,2001-01-21,304879,1,30,1,33
1322,2001-01-21,304892,1,79,1,46
1323,2001-01-21,305440,1,8,1,8
1324,2001-01-21,305454,1,22,1,84
1325,2001-01-21,305480,1,70,1,91
1326,2001-01-21,305487,1,84,1,75
1327,2001-01-21,305610,1,12,1,92
1328,2001-01-21,305622,1,47,1,83
1329,2001-01-21,305628,1,47,1,73
1330,2001-01-21,305646,1,93,1,63
1331,2001-01-21,305670,1,96,1,79
1332,2001-01-21,305678,1,28,1,42
1333,2001-01-21,305682,1,69,1,75
1334,2001-01-21,305924,1,62,1,65
1335,2001-01-21,305944,1,2,1,26
1336,2001-01-21,305956,1,30,1,56
1337,2001-01-21,305974,1,100,1,63
1338,2001-01-21,305984,1,4,1,11
1339,2001-01-21,305994,1,51,1,47
1340,2001-01-21,306113,1,35,1,20
1341,2001-01-21,306116,1,10,1,62
1342,2001-01-21,306120,1,60,1,100
1343,2001-01-21,306122,1,45,1,100
1344,2001-01-21,306123,1,21,1,61
1345,2001-01-21,306124,1,29,1,35
1346,2001-01-21,306131,1,97,1,42
1347,2001-01-21,306152,1,73,1,84
1348,2001-01-21,306165,1,53,1,72
1349,2001-01-21,306172,1,30,1,14
1350,2001-01-21,306181,1,57,1,24
1351,2001-01-21,306194,1,57,1,58
1352,2001-01-21,306702,1,28,1,85
1353,2001-01-21,306704,1,1,1,50
1354,2001-01-21,306706,1,56,1,15
1355,2001-01-21,306758,1,79,1,51
1356,2001-01-21,306768,1,56,1,91
1357,2001-01-21,306807,1,19,1,28
1358,2001-01-21,306852,1,44,1,52
1359,2001-01-21,306860,1,91,1,43
1360,2001-01-21,306863,1,21,1,17
1361,2001-01-21,306864,1,43,1,97
1362,2001-01-21,306876,1,31,1,50
1363,2001-01-21,307204,1,1,1,16
1364,2001-01-21,307209,1,68,1,80
1365,2001-01-21,307218,1,87,1,43
1366,2001-01-21,307238,1,78,1,96
1367,2001-01-21,307240,1,27,1,39
1368,2001-01-21,307247,1,40,1,34
1369,2001-01-21,307256,1,79,1,11
1370,2001-01-21,307263,1,92,1,86
1371,2001-01-21,307274,1,85,1,32
1372,2001-01-21,307283,1,19,1,44
